dataset,model,subject,seed,folds_concatenated,test_trials,accuracy,balanced_accuracy,chance_normalized_balanced_accuracy,macro_f1,cohen_kappa,ovr_macro_auroc,nll,multiclass_brier,ece
bnci2014_004,cardinal_dynamics,6,37,1,320,0.7875,0.7875,0.575,0.7821821821821822,0.575,0.92359375,0.43347665305977445,0.28836435681671696,0.06290540918707846
bnci2014_004,cardinal_dynamics,6,47,1,320,0.778125,0.778125,0.5562499999999999,0.7727977279772797,0.55625,0.9238671875,0.4183472980649146,0.275717520114909,0.042194613255560426
bnci2014_004,cardinal_dynamics,7,7,1,320,0.815625,0.815625,0.6312500000000001,0.8148275287125217,0.63125,0.8971875,0.42827068527455464,0.26703097807092674,0.06420951019972565
bnci2014_004,cardinal_dynamics,7,17,1,320,0.790625,0.790625,0.58125,0.7893392286907395,0.58125,0.90109375,0.4350037254435402,0.27056040760565414,0.08480043243616821
bnci2014_004,cardinal_dynamics,7,27,1,320,0.8,0.8,0.6000000000000001,0.7992156862745098,0.6,0.886875,0.46557622557390205,0.2861726859456481,0.06244531571865081
bnci2014_004,cardinal_dynamics,7,37,1,320,0.80625,0.80625,0.6125,0.8056350170461224,0.6125,0.904296875,0.41748911416446344,0.2581128852763122,0.0632991759106517
bnci2014_004,cardinal_dynamics,7,47,1,320,0.79375,0.79375,0.5874999999999999,0.7925832809553739,0.5875,0.8938671875,0.4748723068160513,0.29415021576922595,0.09359954483807087
bnci2014_004,cardinal_dynamics,8,7,1,320,0.93125,0.9312499999999999,0.8624999999999998,0.9312392561337709,0.8625,0.9723046875,0.21000012524590744,0.12227838153879947,0.034857758879661555
bnci2014_004,cardinal_dynamics,8,17,1,320,0.928125,0.928125,0.85625,0.9281186823060621,0.85625,0.9783203125,0.1976882025760543,0.1151328095233364,0.0480659950524569
bnci2014_004,cardinal_dynamics,8,27,1,320,0.921875,0.921875,0.84375,0.9218681329413718,0.84375,0.9770703125,0.2032276253885527,0.12066733145564597,0.04255089499056338
bnci2014_004,cardinal_dynamics,8,37,1,320,0.91875,0.91875,0.8374999999999999,0.9187373027035475,0.8375,0.9803515625,0.20638544918028598,0.11587237091656892,0.06436278726905584
bnci2014_004,cardinal_dynamics,8,47,1,320,0.921875,0.921875,0.84375,0.9218559218559219,0.84375,0.9792578125,0.19112175448523197,0.11197249855721067,0.028745987825095663
bnci2014_004,cardinal_dynamics,9,7,1,320,0.85625,0.85625,0.7124999999999999,0.8552947190436868,0.7125,0.9490624999999999,0.3344990656256966,0.20594798415189702,0.06116555295884611
bnci2014_004,cardinal_dynamics,9,17,1,320,0.85625,0.85625,0.7124999999999999,0.8552947190436868,0.7125,0.9521484375,0.3202837532273687,0.1990662729788723,0.03371775448322298
bnci2014_004,cardinal_dynamics,9,27,1,320,0.834375,0.834375,0.66875,0.8331874379124824,0.66875,0.950703125,0.32512535538476,0.20445263742726114,0.05436083842068912
bnci2014_004,cardinal_dynamics,9,37,1,320,0.85,0.8500000000000001,0.7000000000000002,0.8480772274094002,0.7,0.95515625,0.3432859129812131,0.21353872848387612,0.06925611440092325
bnci2014_004,cardinal_dynamics,9,47,1,320,0.8625,0.8625,0.7250000000000001,0.862063560484345,0.725,0.9498828125,0.31679264266306284,0.197146758438276,0.048589153774082634
bnci2014_004,cardinal_dynamics_compact,1,7,1,320,0.75,0.75,0.5,0.7437437437437437,0.5,0.8246484375,0.6122963333483684,0.3752683828253614,0.08536681737750768
bnci2014_004,cardinal_dynamics_compact,1,17,1,320,0.753125,0.753125,0.5062500000000001,0.7476819275184399,0.50625,0.8244921875000001,0.6040898782939521,0.3670570023600438,0.09818851985037323
bnci2014_004,cardinal_dynamics_compact,1,27,1,320,0.725,0.725,0.44999999999999996,0.7186700767263428,0.44999999999999996,0.8091796874999999,0.6140404631649763,0.3873190132552785,0.08953102529048923
bnci2014_004,cardinal_dynamics_compact,1,37,1,320,0.75625,0.7562500000000001,0.5125000000000002,0.7485493230174081,0.5125,0.819140625,0.6605607765259964,0.39066244992845994,0.13562850840389729
bnci2014_004,cardinal_dynamics_compact,1,47,1,320,0.740625,0.740625,0.48124999999999996,0.7294626941685766,0.48124999999999996,0.8273437499999999,0.6661624129332251,0.4036633957119548,0.1266741128638387
bnci2014_004,cardinal_dynamics_compact,2,7,1,280,0.6,0.6,0.19999999999999996,0.5857112661171,0.19999999999999996,0.6521428571428571,0.6647249696318226,0.4731792304831083,0.04106449165514539
bnci2014_004,cardinal_dynamics_compact,2,17,1,280,0.5785714285714286,0.5785714285714285,0.15714285714285703,0.5785499260166335,0.15714285714285714,0.6186224489795918,0.6695629880079336,0.4770920422799372,0.035856128377573834
bnci2014_004,cardinal_dynamics_compact,2,27,1,280,0.5464285714285714,0.5464285714285715,0.09285714285714297,0.5113706630024046,0.09285714285714286,0.5832653061224491,0.6938307866082853,0.5004652502332165,0.06970653938395638
bnci2014_004,cardinal_dynamics_compact,2,37,1,280,0.5535714285714286,0.5535714285714286,0.1071428571428572,0.5510460626739697,0.1071428571428571,0.5665816326530613,0.6886748692716397,0.4955635425808713,0.029849730219159792
bnci2014_004,cardinal_dynamics_compact,2,47,1,280,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.5642249429342188,0.1428571428571429,0.6124489795918366,0.6782007520938341,0.48576329424900444,0.10075278069291796
bnci2014_004,cardinal_dynamics_compact,3,7,1,320,0.503125,0.503125,0.006250000000000089,0.5000736919675756,0.006249999999999978,0.52140625,0.6983370207379436,0.5048522354677786,0.06498315911740063
bnci2014_004,cardinal_dynamics_compact,3,17,1,320,0.521875,0.521875,0.043749999999999956,0.5167355963320863,0.043749999999999956,0.5355859375,0.6991201317773004,0.5052819126882403,0.047815675102174326
bnci2014_004,cardinal_dynamics_compact,3,27,1,320,0.54375,0.54375,0.08749999999999991,0.5431074949147239,0.08750000000000002,0.525390625,0.7279821719058381,0.5296898830649971,0.10910028163343671
bnci2014_004,cardinal_dynamics_compact,3,37,1,320,0.496875,0.49687499999999996,-0.006250000000000089,0.4586813764118729,-0.006250000000000089,0.49265625,0.7211213121832154,0.526906176323551,0.10438363514840603
bnci2014_004,cardinal_dynamics_compact,3,47,1,320,0.5,0.5,0.0,0.34929591784860964,0.0,0.4870703125,0.7271832591915637,0.5316242171081497,0.10696876794099808
bnci2014_004,cardinal_dynamics_compact,4,7,1,320,0.975,0.975,0.95,0.9749990233993515,0.95,0.9941796875,0.10042980502389236,0.05168552472621457,0.03712419625371696
bnci2014_004,cardinal_dynamics_compact,4,17,1,320,0.975,0.975,0.95,0.9749990233993515,0.95,0.994140625,0.09962325086726218,0.050149813994365786,0.03314221724867819
bnci2014_004,cardinal_dynamics_compact,4,27,1,320,0.971875,0.971875,0.9437500000000001,0.9718747253391147,0.94375,0.993046875,0.10366046868577672,0.05253472058126676,0.03854670729488138
bnci2014_004,cardinal_dynamics_compact,4,37,1,320,0.978125,0.978125,0.95625,0.978123077223584,0.95625,0.9953125,0.09335145256930974,0.04690229644850584,0.03373101353645329
bnci2014_004,cardinal_dynamics_compact,4,47,1,320,0.96875,0.96875,0.9375,0.96875,0.9375,0.994140625,0.10347378545470227,0.0527184126675891,0.04432004839181905
bnci2014_004,cardinal_dynamics_compact,5,7,1,320,0.903125,0.903125,0.8062499999999999,0.90262194343827,0.80625,0.9685937499999999,0.27111994115423427,0.1558552075117285,0.03369028698652982
bnci2014_004,cardinal_dynamics_compact,5,17,1,320,0.896875,0.8968750000000001,0.7937500000000002,0.8964289567375121,0.79375,0.96921875,0.2727810644976423,0.158876803909702,0.044047877192497274
bnci2014_004,cardinal_dynamics_compact,5,27,1,320,0.865625,0.8656250000000001,0.7312500000000002,0.8633822813967573,0.73125,0.972421875,0.30486948254559615,0.18486345324099768,0.033983106166124384
bnci2014_004,cardinal_dynamics_compact,5,37,1,320,0.90625,0.90625,0.8125,0.9057196731615336,0.8125,0.9710156249999999,0.2639699788561237,0.15013728135147777,0.05073023270815607
bnci2014_004,cardinal_dynamics_compact,5,47,1,320,0.875,0.875,0.75,0.8733976895078335,0.75,0.9668359375,0.3032776553456545,0.1764314999497112,0.03120022285729651
bnci2014_004,cardinal_dynamics_compact,6,7,1,320,0.796875,0.796875,0.59375,0.7919979199791998,0.59375,0.9277734375,0.4119653712693748,0.2700035710569856,0.028880327753722675
bnci2014_004,cardinal_dynamics_compact,6,17,1,320,0.753125,0.753125,0.5062500000000001,0.741087065619271,0.50625,0.930234375,0.4639140169753663,0.31196055483610596,0.07108197696506979
bnci2014_004,cardinal_dynamics_compact,6,27,1,320,0.83125,0.83125,0.6625000000000001,0.8297536945812808,0.6625,0.9301953125,0.3737205989416951,0.2375433232971559,0.055951928347349175
bnci2014_004,cardinal_dynamics_compact,6,37,1,320,0.853125,0.853125,0.70625,0.8523623013418933,0.70625,0.9331640625,0.35712657389249763,0.2250377231927307,0.05387481525540351
bnci2014_004,cardinal_dynamics_compact,6,47,1,320,0.778125,0.778125,0.5562499999999999,0.7713710691823898,0.55625,0.9297265625,0.41812584374770073,0.2774251302938176,0.058509490825235856
bnci2014_004,cardinal_dynamics_compact,7,7,1,320,0.796875,0.796875,0.59375,0.7961563715834141,0.59375,0.8916796874999999,0.46252197305843507,0.2829128306881402,0.0667338332161307
bnci2014_004,cardinal_dynamics_compact,7,17,1,320,0.80625,0.80625,0.6125,0.8056350170461224,0.6125,0.8936328124999999,0.44195448471865717,0.2757525178486893,0.06718011256307366
bnci2014_004,cardinal_dynamics_compact,7,27,1,320,0.7875,0.7875,0.575,0.7858604944103291,0.575,0.8997265624999999,0.4433226763861475,0.2739402521758444,0.06868802700191731
bnci2014_004,cardinal_dynamics_compact,7,37,1,320,0.825,0.825,0.6499999999999999,0.8247535596933188,0.65,0.90484375,0.41088257579648174,0.2534532860360755,0.06410680096596479
bnci2014_004,cardinal_dynamics_compact,7,47,1,320,0.834375,0.8343750000000001,0.6687500000000002,0.8337890414449377,0.66875,0.9013671875,0.4111102800784062,0.25933368987339983,0.06138085424900057
bnci2014_004,cardinal_dynamics_compact,8,7,1,320,0.93125,0.93125,0.8625,0.9312070043777361,0.8625,0.9781640625000001,0.19976522577757044,0.11363505986143747,0.05966447424143548
bnci2014_004,cardinal_dynamics_compact,8,17,1,320,0.9375,0.9375,0.875,0.9374902328488826,0.875,0.9787109375,0.18995683945740577,0.10755059530566094,0.04124600533396004
bnci2014_004,cardinal_dynamics_compact,8,27,1,320,0.915625,0.9156249999999999,0.8312499999999998,0.9156241760173439,0.83125,0.97953125,0.19817546046989004,0.11755735120848962,0.033860923908650864
bnci2014_004,cardinal_dynamics_compact,8,37,1,320,0.915625,0.9156249999999999,0.8312499999999998,0.9155582052209267,0.83125,0.9775390625,0.2046420846619843,0.12301660059207412,0.029568098671734357
bnci2014_004,cardinal_dynamics_compact,8,47,1,320,0.925,0.925,0.8500000000000001,0.9249736235395256,0.85,0.9790234375,0.20176453542279793,0.11973770492565683,0.039127912931144225
bnci2014_004,cardinal_dynamics_compact,9,7,1,320,0.865625,0.865625,0.73125,0.8647998034880864,0.73125,0.9576953125000001,0.31861655340435757,0.19474938878556908,0.06983854286372661
bnci2014_004,cardinal_dynamics_compact,9,17,1,320,0.865625,0.865625,0.73125,0.8649272118659874,0.73125,0.9587890625,0.3094278716705291,0.19197214046996655,0.0429449254646897
bnci2014_004,cardinal_dynamics_compact,9,27,1,320,0.84375,0.84375,0.6875,0.8417471118847919,0.6875,0.9554296874999999,0.34104286445621923,0.21612658806908733,0.042325637675821745
bnci2014_004,cardinal_dynamics_compact,9,37,1,320,0.871875,0.871875,0.7437499999999999,0.8714217113064613,0.74375,0.9483203124999999,0.3333569381058651,0.2038020343225034,0.06058924086391922
bnci2014_004,cardinal_dynamics_compact,9,47,1,320,0.875,0.875,0.75,0.87460323680395,0.75,0.952734375,0.3164423528475705,0.19418991169267857,0.07261308971792457
bnci2014_004,cardinal_dynamics_extended,1,7,1,320,0.721875,0.721875,0.4437500000000001,0.7091235918333998,0.44375,0.8090625,0.6782767160095969,0.4208506615162831,0.12500114720314742
bnci2014_004,cardinal_dynamics_extended,1,17,1,320,0.740625,0.740625,0.48124999999999996,0.7294626941685766,0.48124999999999996,0.8178515625,0.7046936409665949,0.4142470795788718,0.13152499552816155
bnci2014_004,cardinal_dynamics_extended,1,27,1,320,0.70625,0.70625,0.4125000000000001,0.6896537493293715,0.4125,0.8215234375,0.7050575135473071,0.42054594881769825,0.13182823378592728
bnci2014_004,cardinal_dynamics_extended,1,37,1,320,0.696875,0.696875,0.39375000000000004,0.6714613829528255,0.39375000000000004,0.815390625,0.7898590907218956,0.46469812294727786,0.16150082051754
bnci2014_004,cardinal_dynamics_extended,1,47,1,320,0.7375,0.7375,0.4750000000000001,0.7265625,0.475,0.8230859374999999,0.6583663673676814,0.3950862751050476,0.12283402457833287
bnci2014_004,cardinal_dynamics_extended,2,7,1,280,0.5321428571428571,0.5321428571428571,0.06428571428571428,0.5289645696087119,0.06428571428571428,0.5470408163265306,0.6941215162421902,0.500813907851254,0.0756973285760198
bnci2014_004,cardinal_dynamics_extended,2,17,1,280,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.5708812260536398,0.1428571428571429,0.6021938775510204,0.6786978116102729,0.4855661136493826,0.08851996298347203
bnci2014_004,cardinal_dynamics_extended,2,27,1,280,0.55,0.55,0.10000000000000009,0.5424361900809296,0.09999999999999998,0.6167857142857143,0.6749891911631689,0.4829279408976166,0.07255772011620659
bnci2014_004,cardinal_dynamics_extended,2,37,1,280,0.5607142857142857,0.5607142857142857,0.12142857142857144,0.5600352584984478,0.12142857142857144,0.6081632653061224,0.673177031472704,0.48057272103486093,0.05728603750467302
bnci2014_004,cardinal_dynamics_extended,2,47,1,280,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.5670995670995671,0.1428571428571429,0.6133673469387755,0.675921821945825,0.48279849520317253,0.06197891426937924
bnci2014_004,cardinal_dynamics_extended,3,7,1,320,0.534375,0.534375,0.06875000000000009,0.5310363820558468,0.06874999999999998,0.55859375,0.6905940821308162,0.4971726979564243,0.05051993448287254
bnci2014_004,cardinal_dynamics_extended,3,17,1,320,0.55,0.55,0.10000000000000009,0.5166974324551099,0.09999999999999998,0.55765625,0.6946735675316769,0.5010411711268741,0.05883279033005234
bnci2014_004,cardinal_dynamics_extended,3,27,1,320,0.5,0.5,0.0,0.4842037395228885,0.0,0.5188671874999999,0.7110039983617247,0.5162709901666107,0.08398986924439666
bnci2014_004,cardinal_dynamics_extended,3,37,1,320,0.515625,0.515625,0.03125,0.5156202697291965,0.03125,0.5412109375,0.6997928837661446,0.5058238433532765,0.06993276011198765
bnci2014_004,cardinal_dynamics_extended,3,47,1,320,0.503125,0.503125,0.006250000000000089,0.5025371777197665,0.006249999999999978,0.5207421875,0.702262354820381,0.5083833414468164,0.0651956658810377
bnci2014_004,cardinal_dynamics_extended,4,7,1,320,0.978125,0.9781249999999999,0.9562499999999998,0.978124786374867,0.95625,0.9940234375,0.10151577558089331,0.0519630595821476,0.039165805839002164
bnci2014_004,cardinal_dynamics_extended,4,17,1,320,0.96875,0.96875,0.9375,0.9687487792491895,0.9375,0.99390625,0.09997096985202111,0.05143535943339996,0.03060099948197601
bnci2014_004,cardinal_dynamics_extended,4,27,1,320,0.975,0.975,0.95,0.9749990233993515,0.95,0.9944140625,0.09752378113770349,0.050585480749764336,0.03335750941187141
bnci2014_004,cardinal_dynamics_extended,4,37,1,320,0.975,0.975,0.95,0.9749990233993515,0.95,0.9940625000000001,0.0939971344465916,0.04789114171461045,0.03004182688891892
bnci2014_004,cardinal_dynamics_extended,4,47,1,320,0.971875,0.971875,0.9437500000000001,0.9718747253391147,0.94375,0.9937109375,0.10203111084947966,0.05137738002022668,0.030233990028500635
bnci2014_004,cardinal_dynamics_extended,5,7,1,320,0.884375,0.884375,0.76875,0.8829750432419077,0.76875,0.9741796875,0.2929380541797982,0.17455930738012918,0.04101825486868621
bnci2014_004,cardinal_dynamics_extended,5,17,1,320,0.8875,0.8875,0.7749999999999999,0.8865024630541871,0.775,0.965625,0.2975396548018761,0.17810769064736504,0.04551591016352177
bnci2014_004,cardinal_dynamics_extended,5,27,1,320,0.890625,0.890625,0.78125,0.8898407608856016,0.78125,0.9720312499999999,0.2683393270534521,0.15286969162840958,0.05822484400123358
bnci2014_004,cardinal_dynamics_extended,5,37,1,320,0.915625,0.9156249999999999,0.8312499999999998,0.9153264928115721,0.83125,0.9733984375,0.2374817658054929,0.1338766686674464,0.0531681699678302
bnci2014_004,cardinal_dynamics_extended,5,47,1,320,0.834375,0.834375,0.66875,0.8313293751429622,0.66875,0.960546875,0.33880025455764046,0.20666683618056209,0.07115275766700505
bnci2014_004,cardinal_dynamics_extended,6,7,1,320,0.828125,0.828125,0.65625,0.8264967123098611,0.65625,0.9293359375,0.38400445373728564,0.24830094427203947,0.049859218858182425
bnci2014_004,cardinal_dynamics_extended,6,17,1,320,0.8,0.8,0.6000000000000001,0.7953964194373402,0.6,0.9317578124999999,0.40761656258858264,0.2613065503901841,0.06972297709435223
bnci2014_004,cardinal_dynamics_extended,6,27,1,320,0.83125,0.83125,0.6625000000000001,0.8299480396787908,0.6625,0.9337890625,0.38141889416112307,0.24580990659159863,0.04120507650077342
bnci2014_004,cardinal_dynamics_extended,6,37,1,320,0.771875,0.7718750000000001,0.5437500000000002,0.7663976639766398,0.54375,0.908671875,0.45624946198809474,0.2977508564057196,0.05502743609249593
bnci2014_004,cardinal_dynamics_extended,6,47,1,320,0.765625,0.765625,0.53125,0.7579449526479813,0.53125,0.930234375,0.4315391853786451,0.2876938050822068,0.08190855532884596
bnci2014_004,cardinal_dynamics_extended,7,7,1,320,0.809375,0.809375,0.6187499999999999,0.8085504957875225,0.61875,0.900390625,0.4191900293077923,0.2637841208301451,0.050479650497436496
bnci2014_004,cardinal_dynamics_extended,7,17,1,320,0.80625,0.8062499999999999,0.6124999999999998,0.8049624474067083,0.6125,0.9007031249999999,0.44088382293061146,0.2667625587135693,0.079231252707541
bnci2014_004,cardinal_dynamics_extended,7,27,1,320,0.78125,0.78125,0.5625,0.7793103448275862,0.5625,0.8923046875,0.4705330060659943,0.2913892753919781,0.08349105101078745
bnci2014_004,cardinal_dynamics_extended,7,37,1,320,0.828125,0.828125,0.65625,0.827988936561147,0.65625,0.8966406250000001,0.4389779072092342,0.26549788647517775,0.07475124802440403
bnci2014_004,cardinal_dynamics_extended,7,47,1,320,0.790625,0.790625,0.58125,0.7883744114656849,0.58125,0.9031250000000001,0.45182623708178316,0.2816176008804316,0.07706684935837982
bnci2014_004,cardinal_dynamics_extended,8,7,1,320,0.921875,0.921875,0.84375,0.9218559218559219,0.84375,0.976484375,0.19616379021886154,0.1152420273493083,0.029929163120687028
